,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTAG,B365A,B365D,B365H,BSA,BSD,BSH,BWA,BWD,BWH,GBA,GBD,GBH,IWA,IWD,IWH,LBA,LBD,LBH,PSA,PSD,PSH,SBA,SBD,SBH,SJA,SJD,SJH,VCA,VCD,VCH,WHA,WHD,WHH,matchID,Season,HomeTeamDay,AwayTeamDay,ones,HomeTeamHomeDay,AwayTeamAwayDay,HW,AW,D,HR,AR,ordinalHR,1_last_HTR,2_last_HTR,3_last_HTR,1_last_ATR,2_last_ATR,3_last_ATR,1_last_HTHR,2_last_HTHR,1_last_ATAR,2_last_ATAR,HTW_rate,ATW_rate,HTD_rate,ATD_rate,7_HTW_rate,12_HTW_rate,7_ATW_rate,12_ATW_rate,7_HTD_rate,12_HTD_rate,7_ATD_rate,12_ATD_rate,5_HTHW_rate,5_ATAW_rate,HTHW_rate,HTHD_rate,ATAW_rate,ATAD_rate,7_HTL_rate,12_HTL_rate,7_ATL_rate,12_ATL_rate,HTL_rate,ATL_rate,HTHL_rate,ATAL_rate
2958,2016-03-19,Crystal Palace,Leicester,0,1,A,1,2.5,3.4,3.0,,,,2.4,3.2,2.95,,,,2.3,3.2,3.0,2.4,3.25,2.9,2.6,3.35,2.96,,,,,,,2.55,3.3,3.0,2.5,3.1,3.0,2958,2015,30,31,1,16.0,16.0,0,1,0,L,W,0.0,L,D,L,W,W,D,L,L,W,L,0.3,0.5806451612903226,0.2,0.2903225806451613,0.0,0.0,0.7142857142857143,0.5833333333333334,0.2857142857142857,0.3333333333333333,0.14285714285714285,0.3333333333333333,0.0,0.6,0.25,0.125,0.5625,0.25,0.7142857142857143,0.7142857142857143,0.1428571428571428,0.1428571428571428,0.5,0.12903225806451601,0.625,0.1875
2959,2016-03-20,Tottenham,Bournemouth,3,0,H,0,7.0,4.33,1.53,,,,5.75,4.33,1.5,,,,6.1,4.0,1.5,6.0,4.0,1.53,6.57,4.41,1.56,,,,,,,7.0,4.4,1.53,6.5,3.75,1.57,2959,2015,31,31,1,16.0,16.0,1,0,0,W,L,1.0,W,D,L,W,W,W,D,W,W,D,0.5161290322580645,0.3225806451612903,0.3225806451612903,0.25806451612903225,0.7142857142857143,0.6666666666666666,0.5714285714285714,0.4166666666666667,0.14285714285714285,0.16666666666666666,0.14285714285714285,0.25,0.6,0.4,0.5,0.3125,0.3125,0.25,0.1428571428571428,0.1428571428571428,0.2857142857142858,0.2857142857142858,0.16129032258064524,0.4193548387096775,0.1875,0.4375
2960,2016-03-20,Newcastle,Sunderland,1,1,D,1,3.8,3.5,2.1,,,,3.5,3.2,2.1,,,,3.3,3.3,2.1,3.6,3.3,2.05,3.85,3.43,2.13,,,,,,,3.8,3.5,2.1,3.5,3.1,2.2,2960,2015,30,30,1,15.0,16.0,0,0,1,D,D,0.5,L,L,L,D,D,L,L,W,D,L,0.2,0.2,0.2,0.23333333333333334,0.14285714285714285,0.16666666666666666,0.14285714285714285,0.25,0.0,0.08333333333333333,0.5714285714285714,0.3333333333333333,0.4,0.2,0.26666666666666666,0.3333333333333333,0.125,0.1875,0.8571428571428572,0.8571428571428572,0.2857142857142858,0.2857142857142858,0.6,0.5666666666666667,0.4,0.6875
2961,2016-03-20,Man City,Man United,0,1,A,1,4.75,3.75,1.83,,,,4.0,3.6,1.83,,,,4.2,3.5,1.8,4.5,3.6,1.8,4.61,3.75,1.86,,,,,,,4.6,3.75,1.85,4.5,3.4,1.85,2961,2015,30,30,1,16.0,16.0,0,1,0,L,W,0.0,D,W,L,L,W,W,W,L,L,L,0.5,0.43333333333333335,0.2,0.26666666666666666,0.2857142857142857,0.4166666666666667,0.42857142857142855,0.4166666666666667,0.2857142857142857,0.3333333333333333,0.14285714285714285,0.25,0.4,0.2,0.625,0.0625,0.3125,0.25,0.4285714285714286,0.4285714285714286,0.4285714285714286,0.4285714285714286,0.30000000000000004,0.30000000000000004,0.3125,0.4375
2962,2016-03-20,Southampton,Liverpool,3,2,H,2,2.88,3.4,2.63,,,,2.85,3.3,2.4,,,,2.6,3.2,2.6,2.8,3.1,2.5,2.88,3.29,2.71,,,,,,,2.9,3.25,2.7,2.75,3.0,2.75,2962,2015,31,29,1,16.0,16.0,1,0,0,W,L,1.0,W,D,L,W,W,W,D,L,W,W,0.3870967741935484,0.41379310344827586,0.25806451612903225,0.27586206896551724,0.42857142857142855,0.5,0.5714285714285714,0.5,0.2857142857142857,0.16666666666666666,0.14285714285714285,0.16666666666666666,0.6,0.6,0.4375,0.1875,0.4375,0.1875,0.2857142857142858,0.2857142857142858,0.2857142857142858,0.2857142857142858,0.3548387096774194,0.31034482758620685,0.375,0.375
2963,2016-04-02,West Ham,Crystal Palace,2,2,D,1,4.2,3.6,1.95,,,,3.9,3.4,1.91,,,,3.6,3.3,2.0,4.2,3.4,1.95,4.29,3.65,1.95,,,,,,,4.3,3.6,1.95,4.0,3.2,2.0,2963,2015,31,31,1,15.0,15.0,0,0,1,D,D,0.5,D,W,W,L,L,D,W,W,D,L,0.41935483870967744,0.2903225806451613,0.3548387096774194,0.1935483870967742,0.5714285714285714,0.5833333333333334,0.0,0.0,0.2857142857142857,0.25,0.2857142857142857,0.25,0.8,0.0,0.4666666666666667,0.3333333333333333,0.3333333333333333,0.26666666666666666,0.1428571428571429,0.1428571428571429,0.7142857142857143,0.7142857142857143,0.22580645161290325,0.5161290322580645,0.19999999999999996,0.4
2964,2016-04-02,Sunderland,West Brom,0,0,D,0,4.0,3.3,2.1,,,,3.7,3.3,2.0,,,,3.3,3.3,2.1,3.8,3.2,2.15,4.0,3.36,2.11,,,,,,,4.1,3.25,2.1,4.0,3.1,2.05,2964,2015,31,31,1,15.0,15.0,0,0,1,D,D,0.5,D,D,D,L,W,D,D,W,D,W,0.1935483870967742,0.3225806451612903,0.25806451612903225,0.2903225806451613,0.14285714285714285,0.25,0.42857142857142855,0.4166666666666667,0.5714285714285714,0.4166666666666667,0.2857142857142857,0.3333333333333333,0.4,0.2,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.3333333333333333,0.2857142857142858,0.2857142857142858,0.2857142857142858,0.2857142857142858,0.5483870967741935,0.3870967741935484,0.4666666666666667,0.4
2965,2016-04-02,Stoke,Swansea,2,2,D,0,3.6,3.4,2.2,,,,3.5,3.25,2.1,,,,3.2,3.2,2.2,3.6,3.25,2.2,3.8,3.39,2.17,,,,,,,3.75,3.2,2.25,3.3,3.3,2.2,2965,2015,32,32,1,16.0,16.0,0,0,1,D,D,0.5,W,L,D,W,L,W,L,W,L,W,0.40625,0.28125,0.21875,0.28125,0.5714285714285714,0.4166666666666667,0.42857142857142855,0.4166666666666667,0.14285714285714285,0.16666666666666666,0.14285714285714285,0.16666666666666666,0.4,0.4,0.4375,0.125,0.1875,0.25,0.2857142857142858,0.2857142857142858,0.4285714285714286,0.4285714285714286,0.375,0.4375,0.4375,0.5625
2966,2016-04-02,Arsenal,Watford,4,0,H,0,10.0,5.25,1.36,,,,9.5,4.75,1.33,,,,8.3,4.8,1.33,9.0,5.0,1.36,9.82,5.4,1.36,,,,,,,9.5,5.4,1.36,8.5,4.8,1.36,2966,2015,31,31,1,15.0,15.0,1,0,0,W,L,1.0,W,D,L,L,L,L,L,W,L,W,0.5161290322580645,0.3225806451612903,0.22580645161290322,0.22580645161290322,0.42857142857142855,0.4166666666666667,0.14285714285714285,0.16666666666666666,0.2857142857142857,0.3333333333333333,0.2857142857142857,0.16666666666666666,0.4,0.2,0.5333333333333333,0.2,0.3333333333333333,0.2,0.2857142857142858,0.2857142857142858,0.5714285714285714,0.5714285714285714,0.25806451612903225,0.4516129032258065,0.2666666666666666,0.4666666666666667
2967,2016-04-02,Liverpool,Tottenham,1,1,D,0,3.0,3.4,2.5,,,,2.8,3.3,2.45,,,,2.75,3.3,2.4,2.9,3.3,2.6,3.01,3.5,2.49,,,,,,,3.0,3.4,2.5,2.9,3.0,2.6,2967,2015,30,32,1,14.0,16.0,0,0,1,D,D,0.5,L,W,W,W,W,D,W,D,W,L,0.4,0.53125,0.26666666666666666,0.3125,0.5714285714285714,0.5,0.7142857142857143,0.6666666666666666,0.14285714285714285,0.16666666666666666,0.14285714285714285,0.16666666666666666,0.4,0.8,0.35714285714285715,0.35714285714285715,0.5,0.3125,0.2857142857142858,0.2857142857142858,0.1428571428571428,0.1428571428571428,0.33333333333333326,0.15625,0.2857142857142857,0.1875
2968,2016-04-02,Bournemouth,Man City,0,4,A,3,2.1,3.6,3.75,,,,2.0,3.4,3.6,,,,2.0,3.3,3.6,2.05,3.5,3.75,2.1,3.65,3.7,,,,,,,2.1,3.6,3.7,2.05,3.3,3.75,2968,2015,32,31,1,16.0,15.0,0,1,0,L,W,0.0,L,W,W,L,D,W,W,W,D,L,0.3125,0.4838709677419355,0.25,0.1935483870967742,0.42857142857142855,0.4166666666666667,0.2857142857142857,0.3333333333333333,0.14285714285714285,0.25,0.14285714285714285,0.3333333333333333,0.6,0.4,0.3125,0.25,0.3333333333333333,0.3333333333333333,0.4285714285714286,0.4285714285714286,0.5714285714285714,0.5714285714285714,0.4375,0.32258064516129026,0.4375,0.33333333333333337
2969,2016-04-02,Norwich,Newcastle,3,2,H,0,3.6,3.4,2.2,,,,3.4,3.2,2.15,,,,3.2,3.2,2.2,3.6,3.25,2.2,3.7,3.41,2.19,,,,,,,3.6,3.3,2.25,3.2,3.25,2.25,2969,2015,32,31,1,16.0,16.0,1,0,0,W,L,1.0,W,D,L,D,L,L,D,L,L,L,0.21875,0.1935483870967742,0.21875,0.22580645161290322,0.14285714285714285,0.16666666666666666,0.14285714285714285,0.16666666666666666,0.2857142857142857,0.16666666666666666,0.14285714285714285,0.16666666666666666,0.0,0.0,0.25,0.3125,0.125,0.0625,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.5625,0.5806451612903226,0.4375,0.8125
2970,2016-04-02,Aston Villa,Chelsea,0,4,A,2,1.57,4.33,6.5,,,,1.55,3.9,6.0,,,,1.5,4.0,6.1,1.62,4.0,6.0,1.6,4.12,6.46,,,,,,,1.6,4.0,6.5,1.57,3.75,6.5,2970,2015,32,31,1,16.0,15.0,0,1,0,L,W,0.0,L,L,L,D,D,W,L,L,W,W,0.09375,0.3225806451612903,0.21875,0.3548387096774194,0.14285714285714285,0.16666666666666666,0.42857142857142855,0.4166666666666667,0.0,0.16666666666666666,0.5714285714285714,0.5833333333333334,0.2,0.8,0.125,0.25,0.3333333333333333,0.26666666666666666,0.8571428571428572,0.8571428571428572,0.0,0.0,0.6875,0.32258064516129026,0.625,0.4
2971,2016-04-03,Leicester,Southampton,1,0,H,0,3.5,3.4,2.25,,,,3.3,3.3,2.15,,,,3.1,3.3,2.2,3.5,3.25,2.25,3.56,3.35,2.27,,,,,,,3.5,3.3,2.3,3.2,3.2,2.3,2971,2015,32,32,1,16.0,16.0,1,0,0,W,L,1.0,W,W,W,W,W,D,W,D,W,L,0.59375,0.40625,0.28125,0.25,0.7142857142857143,0.6666666666666666,0.5714285714285714,0.5833333333333334,0.14285714285714285,0.25,0.14285714285714285,0.16666666666666666,0.8,0.6,0.5625,0.3125,0.3125,0.3125,0.1428571428571428,0.1428571428571428,0.2857142857142858,0.2857142857142858,0.125,0.34375,0.125,0.375
2972,2016-04-03,Man United,Everton,1,0,H,0,3.75,3.5,2.1,,,,3.6,3.4,2.0,,,,3.8,3.45,1.9,3.8,3.4,2.1,3.89,3.47,2.11,,,,,,,3.9,3.4,2.1,3.8,3.1,2.1,2972,2015,31,30,1,15.0,14.0,1,0,0,W,L,1.0,W,L,W,L,L,W,W,W,W,W,0.45161290322580644,0.3,0.25806451612903225,0.36666666666666664,0.5714285714285714,0.5,0.42857142857142855,0.3333333333333333,0.14285714285714285,0.25,0.0,0.25,0.8,0.6,0.5333333333333333,0.26666666666666666,0.35714285714285715,0.5,0.2857142857142858,0.2857142857142858,0.5714285714285714,0.5714285714285714,0.29032258064516125,0.33333333333333337,0.19999999999999996,0.1428571428571428
2973,2016-04-09,West Ham,Arsenal,3,3,D,2,2.0,3.5,3.6,,,,1.9,3.6,3.75,,,,2.0,3.3,3.6,1.95,3.6,3.6,2.01,3.77,3.9,,,,,,,2.0,3.75,3.9,2.0,3.6,3.5,2973,2015,32,32,1,16.0,17.0,0,0,1,D,D,0.5,D,D,W,W,W,D,D,W,W,D,0.40625,0.53125,0.375,0.21875,0.42857142857142855,0.5,0.5714285714285714,0.4166666666666667,0.42857142857142855,0.3333333333333333,0.14285714285714285,0.3333333333333333,0.6,0.4,0.4375,0.375,0.47058823529411764,0.23529411764705882,0.1428571428571429,0.1428571428571429,0.2857142857142858,0.2857142857142858,0.21875,0.25,0.1875,0.2941176470588236
2974,2016-04-09,Swansea,Chelsea,1,0,H,0,2.0,3.4,3.75,,,,1.95,3.4,3.75,,,,2.05,3.3,3.5,2.05,3.3,3.6,2.08,3.5,3.96,,,,,,,2.1,3.4,4.0,2.0,3.3,3.8,2974,2015,33,32,1,17.0,16.0,1,0,0,W,L,1.0,D,W,L,W,D,D,W,W,W,W,0.2727272727272727,0.34375,0.30303030303030304,0.34375,0.42857142857142855,0.4166666666666667,0.5714285714285714,0.5,0.14285714285714285,0.25,0.42857142857142855,0.5,0.6,0.8,0.35294117647058826,0.29411764705882354,0.375,0.25,0.4285714285714286,0.4285714285714286,0.0,0.0,0.4242424242424243,0.3125,0.3529411764705882,0.375
2975,2016-04-09,Watford,Everton,1,1,D,1,2.15,3.3,3.4,,,,2.15,3.25,3.4,,,,2.4,3.1,2.95,2.15,3.3,3.3,2.28,3.41,3.47,,,,,,,2.25,3.4,3.5,2.15,3.25,3.5,2975,2015,32,31,1,17.0,15.0,0,0,1,D,D,0.5,L,L,L,L,L,L,L,L,L,W,0.3125,0.2903225806451613,0.21875,0.3548387096774194,0.14285714285714285,0.16666666666666666,0.42857142857142855,0.25,0.14285714285714285,0.16666666666666666,0.0,0.25,0.2,0.4,0.29411764705882354,0.23529411764705882,0.3333333333333333,0.4666666666666667,0.7142857142857143,0.7142857142857143,0.5714285714285714,0.5714285714285714,0.46875,0.35483870967741926,0.47058823529411764,0.19999999999999996
2976,2016-04-09,Man City,West Brom,2,1,H,1,9.0,5.0,1.33,,,,8.75,5.0,1.33,,,,7.5,4.6,1.37,10.0,5.0,1.33,10.72,5.42,1.35,,,,,,,10.5,5.2,1.33,10.0,4.8,1.33,2976,2015,32,32,1,17.0,16.0,1,0,0,W,L,1.0,W,L,D,D,L,W,L,W,D,D,0.5,0.3125,0.1875,0.3125,0.2857142857142857,0.4166666666666667,0.42857142857142855,0.3333333333333333,0.14285714285714285,0.25,0.2857142857142857,0.4166666666666667,0.4,0.2,0.5882352941176471,0.058823529411764705,0.25,0.375,0.5714285714285714,0.5714285714285714,0.2857142857142858,0.2857142857142858,0.3125,0.375,0.3529411764705882,0.375
2977,2016-04-09,Crystal Palace,Norwich,1,0,H,0,3.6,3.4,2.05,,,,3.9,3.3,1.95,,,,3.5,3.3,2.05,3.75,3.25,2.05,3.95,3.36,2.13,,,,,,,3.9,3.4,2.1,3.8,3.4,2.0,2977,2015,32,33,1,17.0,17.0,1,0,0,W,L,1.0,D,L,L,W,W,D,L,L,W,L,0.28125,0.24242424242424243,0.21875,0.21212121212121213,0.0,0.0,0.2857142857142857,0.16666666666666666,0.42857142857142855,0.25,0.2857142857142857,0.16666666666666666,0.0,0.2,0.23529411764705882,0.11764705882352941,0.17647058823529413,0.11764705882352941,0.5714285714285714,0.5714285714285714,0.4285714285714286,0.4285714285714286,0.5,0.5454545454545454,0.6470588235294118,0.7058823529411764
2978,2016-04-09,Southampton,Newcastle,3,1,H,0,6.0,4.0,1.53,,,,6.0,3.9,1.55,,,,5.0,3.9,1.6,6.5,4.0,1.53,6.56,4.23,1.58,,,,,,,7.0,4.1,1.57,6.5,3.75,1.57,2978,2015,33,32,1,17.0,17.0,1,0,0,W,L,1.0,L,W,W,L,D,L,W,D,L,L,0.3939393939393939,0.1875,0.24242424242424243,0.21875,0.42857142857142855,0.5833333333333334,0.14285714285714285,0.16666666666666666,0.14285714285714285,0.16666666666666666,0.14285714285714285,0.16666666666666666,0.6,0.0,0.47058823529411764,0.17647058823529413,0.11764705882352941,0.058823529411764705,0.4285714285714286,0.4285714285714286,0.7142857142857143,0.7142857142857143,0.36363636363636365,0.59375,0.3529411764705882,0.8235294117647058
2979,2016-04-09,Aston Villa,Bournemouth,1,2,A,1,2.2,3.2,3.4,,,,2.05,3.4,3.5,,,,2.1,3.3,3.3,2.15,3.3,3.4,2.19,3.47,3.64,,,,,,,2.2,3.4,3.5,2.15,3.25,3.5,2979,2015,33,33,1,17.0,17.0,0,1,0,L,W,0.0,L,L,L,L,L,W,L,L,L,W,0.09090909090909091,0.30303030303030304,0.21212121212121213,0.24242424242424243,0.0,0.16666666666666666,0.42857142857142855,0.4166666666666667,0.0,0.16666666666666666,0.14285714285714285,0.16666666666666666,0.2,0.4,0.11764705882352941,0.23529411764705882,0.29411764705882354,0.23529411764705882,1.0,1.0,0.4285714285714286,0.4285714285714286,0.696969696969697,0.4545454545454546,0.6470588235294118,0.47058823529411764
2980,2016-04-10,Sunderland,Leicester,0,2,A,0,2.1,3.4,3.4,,,,2.1,3.4,3.3,,,,2.1,3.3,3.3,2.15,3.3,3.4,2.23,3.5,3.51,,,,,,,2.2,3.4,3.6,2.15,3.25,3.5,2980,2015,32,33,1,16.0,17.0,0,1,0,L,W,0.0,D,D,D,W,W,W,D,D,W,W,0.1875,0.6060606060606061,0.28125,0.2727272727272727,0.14285714285714285,0.25,0.7142857142857143,0.75,0.7142857142857143,0.5,0.14285714285714285,0.16666666666666666,0.2,0.6,0.25,0.3125,0.5882352941176471,0.23529411764705882,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.53125,0.12121212121212122,0.4375,0.17647058823529416
2981,2016-04-10,Liverpool,Stoke,4,1,H,1,5.75,4.0,1.55,,,,6.0,3.75,1.57,,,,5.1,3.6,1.65,5.75,3.8,1.57,6.11,4.28,1.61,,,,,,,6.25,4.1,1.62,6.0,3.75,1.6,2981,2015,31,33,1,15.0,17.0,1,0,0,W,L,1.0,D,L,W,D,W,L,D,W,W,D,0.3870967741935484,0.3939393939393939,0.2903225806451613,0.24242424242424243,0.42857142857142855,0.4166666666666667,0.5714285714285714,0.4166666666666667,0.2857142857142857,0.25,0.2857142857142857,0.25,0.2,0.4,0.3333333333333333,0.4,0.35294117647058826,0.29411764705882354,0.2857142857142858,0.2857142857142858,0.1428571428571429,0.1428571428571429,0.32258064516129026,0.36363636363636365,0.2666666666666666,0.3529411764705882
2982,2016-04-10,Tottenham,Man United,3,0,H,0,4.0,3.5,1.91,,,,4.1,3.3,1.91,,,,3.3,3.3,2.1,4.0,3.4,1.91,4.44,3.65,1.92,,,,,,,4.2,3.6,1.93,3.8,3.5,1.95,2982,2015,33,32,1,17.0,17.0,1,0,0,W,L,1.0,D,W,W,W,W,L,W,D,W,L,0.5151515151515151,0.46875,0.3333333333333333,0.25,0.5714285714285714,0.6666666666666666,0.5714285714285714,0.5833333333333334,0.2857142857142857,0.16666666666666666,0.14285714285714285,0.16666666666666666,0.8,0.4,0.5294117647058824,0.29411764705882354,0.35294117647058826,0.23529411764705882,0.1428571428571429,0.1428571428571429,0.2857142857142858,0.2857142857142858,0.1515151515151516,0.28125,0.17647058823529416,0.4117647058823529
2983,2016-04-13,Crystal Palace,Everton,0,0,D,0,2.6,3.4,2.9,,,,2.4,3.2,2.95,,,,2.4,3.1,2.95,2.4,3.3,2.9,2.59,3.48,2.89,,,,,,,2.6,3.4,2.9,2.6,3.1,2.8,2983,2015,33,32,1,18.0,16.0,0,0,1,D,D,0.5,W,D,L,D,L,L,W,L,D,L,0.30303030303030304,0.28125,0.21212121212121213,0.375,0.14285714285714285,0.08333333333333333,0.2857142857142857,0.25,0.2857142857142857,0.25,0.14285714285714285,0.3333333333333333,0.2,0.4,0.2777777777777778,0.1111111111111111,0.3125,0.5,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.48484848484848486,0.34375,0.6111111111111112,0.1875
2984,2016-04-16,Chelsea,Man City,0,3,A,1,2.7,3.4,2.75,,,,2.75,3.4,2.4,,,,2.6,3.2,2.6,2.75,3.3,2.75,2.7,3.54,2.72,,,,,,,2.7,3.5,2.7,2.7,3.1,2.7,2984,2015,33,33,1,17.0,16.0,0,1,0,L,W,0.0,L,W,D,W,W,L,D,D,W,D,0.3333333333333333,0.5151515151515151,0.3333333333333333,0.18181818181818182,0.5714285714285714,0.4166666666666667,0.42857142857142855,0.4166666666666667,0.2857142857142857,0.5,0.14285714285714285,0.25,0.2,0.4,0.29411764705882354,0.4117647058823529,0.375,0.3125,0.1428571428571429,0.1428571428571429,0.4285714285714286,0.4285714285714286,0.33333333333333337,0.303030303030303,0.2941176470588236,0.3125
2985,2016-04-16,Everton,Southampton,1,1,D,0,2.8,3.4,2.7,,,,2.75,3.25,2.5,,,,2.65,3.3,2.5,2.88,3.3,2.6,2.85,3.39,2.66,,,,,,,2.8,3.3,2.75,2.7,3.1,2.7,2985,2015,33,34,1,17.0,17.0,0,0,1,D,D,0.5,D,D,L,W,L,W,L,L,L,W,0.2727272727272727,0.4117647058823529,0.3939393939393939,0.23529411764705882,0.14285714285714285,0.25,0.42857142857142855,0.5833333333333334,0.2857142857142857,0.3333333333333333,0.14285714285714285,0.16666666666666666,0.2,0.4,0.23529411764705882,0.23529411764705882,0.29411764705882354,0.29411764705882354,0.5714285714285714,0.5714285714285714,0.4285714285714286,0.4285714285714286,0.33333333333333337,0.3529411764705883,0.5294117647058824,0.4117647058823529
2986,2016-04-16,Newcastle,Swansea,3,0,H,0,3.4,3.4,2.3,,,,3.2,3.2,2.25,,,,2.9,3.3,2.3,3.3,3.3,2.3,3.4,3.47,2.28,,,,,,,3.3,3.4,2.3,3.2,3.2,2.3,2986,2015,33,34,1,16.0,17.0,1,0,0,W,L,1.0,L,L,D,W,D,W,D,L,D,L,0.18181818181818182,0.29411764705882354,0.21212121212121213,0.29411764705882354,0.0,0.16666666666666666,0.5714285714285714,0.5,0.14285714285714285,0.16666666666666666,0.14285714285714285,0.25,0.4,0.2,0.25,0.375,0.17647058823529413,0.29411764705882354,0.8571428571428572,0.8571428571428572,0.2857142857142858,0.2857142857142858,0.6060606060606061,0.4117647058823529,0.375,0.5294117647058824
2987,2016-04-16,Norwich,Sunderland,0,3,A,1,3.25,3.3,2.4,,,,3.1,3.25,2.25,,,,3.0,3.2,2.3,3.2,3.25,2.4,3.35,3.41,2.33,,,,,,,3.3,3.3,2.38,3.1,3.1,2.4,2987,2015,34,33,1,17.0,17.0,0,1,0,L,W,0.0,L,W,W,L,D,D,W,D,D,D,0.23529411764705882,0.18181818181818182,0.20588235294117646,0.2727272727272727,0.2857142857142857,0.16666666666666666,0.14285714285714285,0.16666666666666666,0.14285714285714285,0.16666666666666666,0.5714285714285714,0.5,0.2,0.0,0.29411764705882354,0.29411764705882354,0.11764705882352941,0.23529411764705882,0.5714285714285714,0.5714285714285714,0.2857142857142858,0.2857142857142858,0.5588235294117647,0.5454545454545454,0.4117647058823529,0.6470588235294118
2988,2016-04-16,West Brom,Watford,0,1,A,1,3.4,3.2,2.4,,,,3.2,3.1,2.3,,,,3.1,3.1,2.3,3.3,3.1,2.4,3.49,3.23,2.36,,,,,,,3.5,3.13,2.38,3.1,3.1,2.4,2988,2015,33,33,1,17.0,16.0,0,1,0,L,W,0.0,L,D,L,D,L,L,L,W,L,L,0.30303030303030304,0.30303030303030304,0.30303030303030304,0.24242424242424243,0.42857142857142855,0.25,0.14285714285714285,0.16666666666666666,0.2857142857142857,0.4166666666666667,0.2857142857142857,0.25,0.4,0.2,0.35294117647058826,0.23529411764705882,0.3125,0.1875,0.2857142857142858,0.2857142857142858,0.5714285714285714,0.5714285714285714,0.3939393939393939,0.4545454545454546,0.4117647058823529,0.5
2989,2016-04-16,Man United,Aston Villa,1,0,H,0,17.0,7.0,1.22,,,,15.0,6.0,1.2,,,,13.0,5.8,1.2,17.0,6.0,1.22,14.88,6.35,1.26,,,,,,,17.0,6.5,1.22,13.0,5.5,1.25,2989,2015,33,34,1,16.0,17.0,1,0,0,W,L,1.0,L,W,W,L,L,L,W,W,L,L,0.45454545454545453,0.08823529411764706,0.24242424242424243,0.20588235294117646,0.5714285714285714,0.5,0.0,0.08333333333333333,0.0,0.16666666666666666,0.0,0.16666666666666666,0.8,0.0,0.5625,0.25,0.058823529411764705,0.17647058823529413,0.4285714285714286,0.4285714285714286,1.0,1.0,0.303030303030303,0.7058823529411764,0.1875,0.7647058823529411
2990,2016-04-17,Arsenal,Crystal Palace,1,1,D,0,9.5,5.75,1.33,,,,8.75,5.0,1.33,,,,9.0,5.0,1.3,9.0,5.25,1.36,9.56,5.52,1.36,,,,,,,10.0,5.5,1.33,9.0,4.8,1.35,2990,2015,33,34,1,16.0,16.0,0,0,1,D,D,0.5,D,W,W,D,W,D,W,L,D,D,0.5151515151515151,0.29411764705882354,0.24242424242424243,0.23529411764705882,0.42857142857142855,0.3333333333333333,0.14285714285714285,0.08333333333333333,0.2857142857142857,0.4166666666666667,0.42857142857142855,0.3333333333333333,0.4,0.0,0.5625,0.1875,0.3125,0.3125,0.2857142857142858,0.2857142857142858,0.4285714285714286,0.4285714285714286,0.24242424242424243,0.47058823529411764,0.25,0.375
2991,2016-04-17,Bournemouth,Liverpool,1,2,A,2,2.15,3.5,3.6,,,,2.1,3.4,3.3,,,,2.1,3.3,3.3,2.2,3.4,3.5,2.14,3.52,3.71,,,,,,,2.15,3.5,3.6,2.15,3.25,3.5,2991,2015,34,32,1,17.0,17.0,0,1,0,L,W,0.0,W,L,L,W,D,L,L,W,L,W,0.3235294117647059,0.40625,0.23529411764705882,0.28125,0.5714285714285714,0.5,0.5714285714285714,0.4166666666666667,0.14285714285714285,0.16666666666666666,0.2857142857142857,0.25,0.4,0.6,0.29411764705882354,0.23529411764705882,0.4117647058823529,0.17647058823529413,0.2857142857142858,0.2857142857142858,0.1428571428571429,0.1428571428571429,0.4411764705882353,0.3125,0.47058823529411764,0.4117647058823529
2992,2016-04-17,Leicester,West Ham,2,2,D,0,4.2,3.6,1.95,,,,3.75,3.4,1.95,,,,3.6,3.3,2.0,4.2,3.5,1.95,4.3,3.75,1.92,,,,,,,4.3,3.7,1.91,4.2,3.3,1.91,2992,2015,34,33,1,17.0,17.0,0,0,1,D,D,0.5,W,W,W,D,D,D,W,W,D,W,0.6176470588235294,0.3939393939393939,0.2647058823529412,0.3939393939393939,0.8571428571428571,0.75,0.42857142857142855,0.4166666666666667,0.14285714285714285,0.16666666666666666,0.5714285714285714,0.4166666666666667,0.8,0.2,0.5882352941176471,0.29411764705882354,0.35294117647058826,0.35294117647058826,0.0,0.0,0.0,0.0,0.11764705882352944,0.21212121212121215,0.11764705882352944,0.2941176470588235
2993,2016-04-18,Stoke,Tottenham,0,4,A,1,1.85,3.75,4.5,,,,1.85,3.5,4.1,,,,1.85,3.45,4.0,1.85,3.6,4.5,1.83,3.74,4.81,,,,,,,1.8,3.7,5.0,1.85,3.4,4.5,2993,2015,34,34,1,17.0,17.0,0,1,0,L,W,0.0,L,D,W,W,D,W,D,L,D,W,0.38235294117647056,0.5294117647058824,0.23529411764705882,0.3235294117647059,0.42857142857142855,0.3333333333333333,0.5714285714285714,0.75,0.2857142857142857,0.25,0.2857142857142857,0.16666666666666666,0.4,0.6,0.4117647058823529,0.17647058823529413,0.47058823529411764,0.35294117647058826,0.2857142857142858,0.2857142857142858,0.1428571428571429,0.1428571428571429,0.38235294117647056,0.1470588235294117,0.4117647058823529,0.17647058823529416
